,0,1,2,3,4,date
238,0.8341838143336927,0.8419272617770186,0.8472150216759906,0.8264285896010357,0.8449098010129827,2021-07-25
239,0.8291104927198742,0.8363931128097525,0.8375288696263522,0.8141299993905099,0.8399343000438781,2021-08-01
240,0.8260189112099878,0.833488210587459,0.829925674934973,0.8042243062354433,0.8373280581885022,2021-08-08
241,0.8251307745192131,0.8337081532881023,0.824444590785244,0.7977051960805045,0.8376020380765791,2021-08-15
242,0.8260075578032128,0.836481166268469,0.8211247703605564,0.7941960105853402,0.8403694359829038,2021-08-22
243,0.8278605084647042,0.84066927244965,0.8199421992964271,0.7925931736386691,0.8447672158042681,2021-08-29
244,0.8298976582126899,0.8451292960396182,0.8201758597174426,0.791786434772631,0.8499279688043648,2021-09-05
245,0.8313267534239884,0.8487194812511855,0.820672162930353,0.7906680696521441,0.8549861588993102,2021-09-12
246,0.831331538011106,0.8504175247017246,0.8202710418310576,0.7883428550733681,0.8592337796338196,2021-09-19
247,0.8290539391709968,0.849409231107783,0.8178154881640075,0.7842857839587745,0.8622372701922081,2021-09-26
248,0.8236316879698512,0.8449012879545709,0.8124401684180508,0.7780089988552444,0.8635906092194126,2021-10-03
249,0.8142025154738595,0.8361003827272987,0.8038082841296385,0.7690246423096593,0.8628877753603698,2021-10-10
250,0.800035105737734,0.8223289778987062,0.7916387819976429,0.7569491053347248,0.8597589208977875,2021-10-17
251,0.7812491405892685,0.8036618995009923,0.7756506087209362,0.7420762374209191,0.8540692724378764,2021-10-24
252,0.7583043667236787,0.7804746234883577,0.7557269094245722,0.7249706053681126,0.845777993987373,2021-10-31
253,0.7316614241611817,0.7531434155998872,0.7327259010626725,0.706197487130323,0.8348444963195466,2021-11-07
254,0.7017922577623085,0.7220577452031419,0.707864327852924,0.6863228428868293,0.8212319374696614,2021-11-14
255,0.6696317370694278,0.6881477602901976,0.6823594881827019,0.6659405694266555,0.8050569230245078,2021-11-21
256,0.6367300157801155,0.6530622376145151,0.657416581020354,0.6456816947482871,0.7866400093447575,2021-11-28
257,0.6046797996932127,0.6184996531840661,0.6339087695532022,0.6261798147872705,0.7663158577114021,2021-12-05
